AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2021;11397;2;COLEGIO ADVENTISTA;3;2;0;8;BBIO;81;8106;LOTA;83;CONCEPCIÓN;1;0;30;40;70;0;166;194;360;0;0;0;0;0;0;0;0;89;85;174;0;0;0;0;0;0;0;0;0;285;319;0;604;2;8;0;0;4;0;0;0;14;0;0;0
2021;11398;0;ESCUELA MAULE;2;1;0;8;BBIO;81;8102;CORONEL;83;CONCEPCIÓN;1;0;17;20;37;0;136;115;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;135;0;288;2;8;0;0;0;0;0;0;10;0;0;0
2021;11399;9;ESCUELA SAN ERNESTO;2;1;1;8;BBIO;82;8204;CONTULMO;84;ARAUCO;1;0;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2021;11400;6;LICEO TRAPAQUEANTE;2;1;0;8;BBIO;82;8207;TIRÚA;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;56;115;38;54;92;87;98;185;0;0;0;184;208;0;392;0;0;0;0;4;2;8;0;14;0;0;0
2021;11401;4;ESCUELA ESPECIAL CONSTITUCION;3;2;0;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;1;0;0;0;0;0;0;0;0;0;0;0;0;31;22;53;0;0;0;0;0;0;0;0;0;0;0;0;0;31;22;0;53;0;0;0;5;0;0;0;0;5;0;0;0
2021;11402;2;ESCUELA SAN CAMILO;2;1;1;16;NUBLE;163;16301;SAN CARLOS;81;ÑUBLE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11403;0;ESCUELA EUSEBIO LILLO;2;1;1;16;NUBLE;163;16302;COIHUECO;81;ÑUBLE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11404;9;ESCUELA SAN LUIS;2;1;1;16;NUBLE;161;16109;YUNGAY;81;ÑUBLE;1;0;0;0;0;0;8;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;11;0;1;0;0;0;0;0;0;1;0;1;1
2021;11405;7;ESCUELA FERNANDO BAQUEDANO;2;1;0;16;NUBLE;161;16109;YUNGAY;81;ÑUBLE;1;0;48;32;80;0;328;268;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376;300;0;676;4;21;0;0;0;0;0;0;25;0;0;0
2021;11406;5;ESCUELA BÁSICA Y TECNOLÓGICA DIFERENCIAL LAURA VICUÑA;2;1;0;16;NUBLE;161;16102;BULNES;81;ÑUBLE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11407;3;ESCUELA BASICA LOS OLIVOS;2;1;1;16;NUBLE;162;16206;RANQUIL;81;ÑUBLE;1;0;0;0;0;0;16;25;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;25;0;41;0;0;0;0;0;0;0;0;0;0;3;3
2021;11408;1;ESCUELA PARTICULAR SANTA PILAR;3;2;1;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;1;0;8;10;18;0;43;40;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;50;0;101;0;2;0;0;0;0;0;0;2;1;3;4
2021;11410;3;LICEO FRAY JUAN MATUD;2;1;1;8;BBIO;83;8308;QUILACO;82;BIOBÍO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11411;1;PARVULARIO EL SOLDADITO;3;2;0;8;BBIO;83;8304;LAJA;82;BIOBÍO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11413;8;CAVER;3;2;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11414;6;ESCUELA MIGUEL DE CERVANTES;3;2;0;8;BBIO;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;0;14;9;23;0;49;39;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;48;0;111;2;8;0;0;0;0;0;0;10;0;0;0
2021;11415;4;THE AUKLAND SCHOOL;4;3;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11416;2;COLEGIO NAHUELCURA;4;3;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11417;0;ESCUELA ADULTOS LAS AMERICAS;2;1;0;8;BBIO;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;44;45;89;0;0;0;0;0;0;0;0;126;195;321;0;0;0;89;11;100;259;251;0;510;0;0;6;0;0;10;0;9;25;0;0;0
2021;11418;9;ESCUELA LOS QUIQUES;2;1;1;8;BBIO;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2021;11419;7;ESCUELA COLICO BAJO;2;1;1;8;BBIO;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2021;11420;0;COLEGIO METODISTA LAGUNILLAS;3;2;0;8;BBIO;81;8102;CORONEL;83;CONCEPCIÓN;1;0;7;7;14;0;194;161;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;168;0;369;1;8;0;0;0;0;0;0;9;0;0;0
2021;11421;9;CORNELIO SAAVEDRA;3;2;0;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11422;7;ESC.BASICA MANTO BLANCO DE TRES MARIAS;2;1;1;8;BBIO;82;8203;CAÑETE;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11423;5;SECTOR SUR;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11424;3;ESCUELA LOS HUAPES;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11425;1;ESCUELA CIFUENTES BAJO;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1
2021;11427;8;MICRO CENTRO DE DIAGNOSTICO;2;1;0;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11428;6;MICRO CENTRO DE DIAGNOSTICO;2;1;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11429;4;COLEGIO ALIWEN;3;2;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;1;0;10;17;27;0;102;73;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;90;0;202;2;8;0;0;0;0;0;0;10;0;0;0
2021;11430;8;COLEGIO TERESIANO PADRE ENRIQUE;3;2;0;8;BBIO;83;8306;NACIMIENTO;82;BIOBÍO;1;0;71;85;156;0;332;382;714;0;0;0;0;0;0;0;0;168;179;347;0;0;0;0;0;0;0;0;0;571;646;0;1217;4;16;0;0;8;0;0;0;28;0;0;0
2021;11431;6;ESCUELA DIFERENCIAL MARIA MONTESSORI;3;2;0;8;BBIO;81;8112;HUALPÉN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;44;16;60;0;0;0;0;0;0;0;0;0;0;0;0;0;44;16;0;60;0;0;0;7;0;0;0;0;7;0;0;0
2021;11433;2;ANEXA;6;5;0;8;BBIO;81;8104;FLORIDA;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11450;2;SAN JOSE EL PERAL ANEXO;3;2;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11461;8;ESCUELA LOS CONFINES;3;2;0;9;ARAUC;92;9201;ANGOL;91;MALLECO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11462;6;ESCUELA COLONIA RAYEN-LAFQUEN;2;1;1;9;ARAUC;91;9120;VILLARRICA;93;CAUTÍN SUR;1;0;7;7;14;0;23;27;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;34;0;64;2;0;0;0;0;0;0;0;2;0;3;3
2021;11463;4;ESCUELA BASICA MADRE BERNARDA;3;2;1;9;ARAUC;91;9103;CUNCO;92;CAUTÍN NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11464;2;ESCUELA EL LUCERO;3;2;1;9;ARAUC;91;9105;FREIRE;93;CAUTÍN SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11465;0;COLEGIO LATINOAMERICANO;3;2;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;1;0;0;0;0;0;55;53;108;22;23;45;0;0;0;0;0;0;0;0;45;44;89;0;0;0;0;0;0;122;120;0;242;0;2;1;0;0;2;0;0;5;0;3;3
2021;11466;9;ESCUELA SANTA ISABEL;3;2;1;9;ARAUC;91;9116;SAAVEDRA;92;CAUTÍN NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11467;7;ESCUELA PARTICULAR VILCUN;3;2;0;9;ARAUC;91;9119;VILCÚN;92;CAUTÍN NORTE;1;0;9;17;26;0;142;108;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;125;0;276;2;12;0;0;0;0;0;0;14;0;0;0
2021;11469;3;ESC. BASICA QUINACO;2;1;1;9;ARAUC;91;9108;LAUTARO;92;CAUTÍN NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11471;5;ESCUELA PARTICULAR FOLILCO;3;2;1;9;ARAUC;91;9105;FREIRE;93;CAUTÍN SUR;1;0;11;7;18;0;26;21;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;28;0;65;0;2;0;0;0;0;0;0;2;1;3;4
2021;11472;3;ESCUELA ARAUCARIAS;2;1;0;9;ARAUC;91;9109;LONCOCHE;93;CAUTÍN SUR;1;0;32;19;51;0;120;97;217;0;0;0;0;4;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;156;121;0;277;4;10;0;3;0;0;0;0;17;0;0;0
2021;11473;1;ESCUELA PARTICULAR BASICA ILWEN;3;2;1;9;ARAUC;91;9106;GALVARINO;92;CAUTÍN NORTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11497;9;ESCUELA LOS ALPES;2;1;1;9;ARAUC;91;9119;VILCÚN;92;CAUTÍN NORTE;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
2021;11498;7;COMPLEJO EDUCACIONAL PRINCIPE DE GALES;3;2;0;9;ARAUC;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;0;15;11;26;0;145;94;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;188;372;0;0;0;344;293;0;637;2;10;0;0;0;0;11;0;23;0;0;0
2021;11501;0;COLEGIO RAKIDUAM;3;2;1;9;ARAUC;91;9120;VILLARRICA;93;CAUTÍN SUR;1;0;3;10;13;0;48;29;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;39;0;90;0;2;0;0;0;0;0;0;2;1;2;3
2021;11509;6;ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE;3;2;0;9;ARAUC;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;0;34;35;69;0;241;229;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;264;0;539;2;16;0;0;0;0;0;0;18;0;0;0
2021;11511;8;ESCUELA TROMEN MALLIN;3;2;1;9;ARAUC;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11518;5;ESCUELA PARTICULAR CAMPO LINDO;3;2;1;9;ARAUC;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11520;7;ESCUELA ESPECIAL AYELEN;2;1;0;9;ARAUC;91;9108;LAUTARO;92;CAUTÍN NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;19;24;43;0;0;0;0;0;0;0;0;0;0;0;0;0;19;24;0;43;0;0;0;6;0;0;0;0;6;0;0;0
2021;11522;3;ESCUELAS BASICA RENICO GRANDE;2;1;1;9;ARAUC;92;9207;LUMACO;91;MALLECO;1;0;0;0;0;0;7;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0;19;0;0;0;0;0;0;0;0;0;0;1;1
2021;11523;1;ESCUELA PARTICULAR AGUA TENDIDA;3;2;1;9;ARAUC;92;9208;PURÉN;91;MALLECO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11526;6;ESCUELA PARTICULAR HUALAPULLI;3;2;1;9;ARAUC;91;9120;VILLARRICA;93;CAUTÍN SUR;1;0;0;0;0;0;26;16;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;16;0;42;0;0;0;0;0;0;0;0;0;0;3;3
2021;11527;4;LICEO POLITECNICO METODISTA LA GRANJA;3;2;1;9;ARAUC;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;135;239;0;0;0;104;135;0;239;0;0;0;0;0;0;9;0;9;0;0;0
2021;11528;2;ESCUELA PARTICULAR SANTA ELENA;3;2;1;9;ARAUC;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;0;0;0;0;0;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;9;0;0;0;0;0;0;0;0;0;0;1;1
2021;11529;0;ESCUELA ESPECIAL LOS CANELOS;3;2;0;9;ARAUC;92;9201;ANGOL;91;MALLECO;1;0;0;0;0;0;0;0;0;0;0;0;0;31;14;45;0;0;0;0;0;0;0;0;0;0;0;0;0;31;14;0;45;0;0;0;5;0;0;0;0;5;0;0;0
2021;11530;4;ESCUELA ESPEC.RETARDO MENTAL AMMILLAN;2;1;0;9;ARAUC;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;22;19;41;0;0;0;0;0;0;0;0;0;0;0;0;0;22;19;0;41;0;0;0;5;0;0;0;0;5;0;0;0
2021;11531;2;ESCUELA PARTICULAR JUNTA DE NANCAHUE;3;2;1;9;ARAUC;92;9210;TRAIGUÉN;91;MALLECO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11532;0;ESCUELA PARTICULAR LUIS ISRAEL;3;2;0;9;ARAUC;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;0;26;23;49;0;61;62;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;85;0;172;2;8;0;0;0;0;0;0;10;0;0;0
2021;11539;8;ESCUELA RURAL DOMINGO FAUSTINO SARMIENTO;1;1;1;10;LAGOS;102;10204;CURACO DE VÉLEZ;102;CHILOÉ;1;0;0;0;0;0;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2021;11540;1;ESCUELA PARTICULAR ALEPUE;3;2;1;14;RIOS;141;14106;MARIQUINA;141;VALDIVIA;1;0;0;0;0;0;8;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;13;0;0;0;0;0;0;0;0;0;0;1;1
2021;11542;8;ESCUELA PARTICULAR MELIQUINA;3;2;1;14;RIOS;141;14106;MARIQUINA;141;VALDIVIA;1;0;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;5;0;4;0;0;0;0;0;0;4;0;0;0
2021;11543;6;ESCUELA PARTICULAR TRIPAYANTE;3;2;1;14;RIOS;141;14106;MARIQUINA;141;VALDIVIA;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
2021;11544;4;ESCUELA PARTICULAR MISIONAL PELCHUQUIN;3;2;1;14;RIOS;141;14106;MARIQUINA;141;VALDIVIA;1;0;8;10;18;0;46;54;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;64;0;118;2;8;0;0;0;0;0;0;10;0;0;0
2021;11545;2;ESCUELA PARTICULAR MADRE DE DIOS;3;2;1;14;RIOS;141;14106;MARIQUINA;141;VALDIVIA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11547;9;ESCUELA PARTICULAR NOLGUEHUE;3;2;1;14;RIOS;142;14204;RÍO BUENO;142;RANCO;1;0;0;0;0;0;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;6;0;4;0;0;0;0;0;0;4;0;0;0
2021;11548;7;ESCUELA CLAUDIO MATTE;6;5;1;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;1;0;21;13;34;0;163;139;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;152;0;336;2;8;0;0;0;0;0;0;10;0;0;0
2021;11549;5;JARDIN I   HOSPITAL BASE;4;3;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11551;7;J INF   PEQ CASA EN LA PRADERA;4;3;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11553;3;ESCUELA RURAL NALHUITAD;1;1;1;10;LAGOS;102;10203;CHONCHI;102;CHILOÉ;1;0;0;0;0;0;10;11;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;0;21;0;1;0;0;0;0;0;0;1;0;3;3
2021;11554;1;ESCUELA DE ADULTOS DE RIO BUENO;2;1;0;14;RIOS;142;14204;RÍO BUENO;142;RANCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11556;8;J INF   DIANA DE ROB;4;3;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11557;6;J INFANTIL  ESTACION NAVAL;4;3;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11558;4;J INFANTIL  PEQUEN O INF ANDARIN;4;3;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11559;2;ESCUELA CURSO SATELITES;2;1;0;10;LAGOS;103;10305;RÍO NEGRO;103;OSORNO;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11560;6;CENT ABIERTO  MANUEL RODRIGUEZ;4;3;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11563;0;CENTRO ABIERTO LA COLINA;4;3;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11565;7;J INFANTIL   HOSPITAL BASE;4;3;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11573;8;ESCUELA PARTICULAR GENERAL CARRERA;3;2;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11574;6;ESCUELA PARTICULAR PLAYA ROSADA;3;2;1;14;RIOS;141;14101;VALDIVIA;141;VALDIVIA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;11575;4;ESCUELA PARTICULAR N. 293 LUCILA GODOY ALCAYAGA;3;2;1;10;LAGOS;101;10102;CALBUCO;101;LLANQUIHUE;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
2021;11576;2;ESCUELA PARTICULAR N.290 LOS RADALES;3;2;1;10;LAGOS;101;10105;FRUTILLAR;101;LLANQUIHUE;1;0;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2021;11577;0;ESCUELA ESPECIAL TALLER LABORAL MATICES;3;2;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;1;0;0;0;0;0;0;0;0;0;0;0;0;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;23;17;0;40;0;0;0;5;0;0;0;0;5;0;0;0
