AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;N_ASIS;N_HOMBRES;N_MUJERES;N_PROF;N_PARA;N_AUX;N_ADMIN;N_TEC;N_SIN_DATO;JORN_PROF;JORN_PARA;JORN_AUX;JORN_ADMIN;JORN_TEC;JORN_SIN_DATO;TOT_JORN
2021;3165;8;LICEO CONSTITUCION;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;44;16;28;7;0;12;22;3;0;285;0;528;912;132;0;1857
2021;3166;6;ESCUELA ENRIQUE DONN MULLER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;55;9;46;5;1;12;32;5;0;181;44;528;1329;220;0;2302
2021;3167;4;ESCUELA GILDA BERNAL OPAZO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3168;2;ESCUELA SUPERIOR NUEVA BILBAO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;29;10;19;5;3;8;10;3;0;160;118;352;406;132;0;1168
2021;3169;0;ESCUELA CERRO ALTO JOSE OPAZO DIAZ;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;59;7;52;8;0;8;35;8;0;266;0;352;1416;332;0;2366
2021;3170;4;MAESTRA M.FRESIA HORMAZABAL LETELIER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;1;24;6;18;5;0;6;8;5;0;137;0;264;308;220;0;929
2021;3171;2;ESCUELA SAN FRANCISCO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3172;0;LICEO TECNICO PROFESIONAL PUTU;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;51;10;41;7;0;11;25;8;0;290;0;484;1072;342;0;2188
2021;3173;9;LICEO RURAL ENRIQUE MAC IVER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;54;10;44;9;0;12;26;7;0;298;0;528;1094;308;0;2228
2021;3174;7;ESCUELA LAS CORRIENTES;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;18;7;11;6;0;5;6;1;0;162;0;220;264;44;0;690
2021;3175;5;ESCUELA COIPUE ALTO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3176;3;ESCUELA JUNQUILLAR;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;4;0;4;1;0;1;1;1;0;20;0;44;44;44;0;152
2021;3177;1;ESCUELA MARIA INES MAROMILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;2;0;2;0;0;0;2;0;0;0;0;0;58;0;0;58
2021;3179;8;ESCUELA BARRANQUILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3182;8;ESCUELA RURAL LAGUNILLAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3183;6;ESCUELA PROSPERO GONZALEZ CIENFUEGOS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3184;4;ESCUELA QUEBRADA HONDA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3185;2;ESCUELA COSTA BLANCA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;22;3;19;4;0;4;12;2;0;128;0;176;480;74;0;858
2021;3186;0;ESCUELA MIGUEL FAUNDEZ MORALES;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;3;0;3;0;1;0;1;1;0;0;44;0;44;44;0;132
2021;3187;9;ESCUELA CARRIZALILLO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;3188;7;ESCUELA RURAL RIVERA DEL MAULE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3189;5;ESCUELA TERESA CONSUELO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3190;9;ESCUELA RURAL QUEBRADA VERDE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3191;7;ESCUELA SANTA AURORA DE CARRIZAL;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;6;1;5;0;0;3;2;1;0;0;0;132;68;30;0;230
2021;3192;5;ESCUELA GENESIS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3193;3;ESCUELA BELLAS BRISAS, COIPUE;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3194;1;ESCUELA MAQUEHUA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3196;8;ESCUELA LEONTINA LETELIER LETELIER;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;3197;6;ESCUELA LA QUEBRADA , PICHAMAN;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3198;4;ESCUELA EDUARDO MACHADO CORSI;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3199;2;ESCUELA LAS CANAS;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3201;8;ESCUELA PARTICULAR SANTA ROSA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;24;2;22;2;18;4;0;0;0;52;693;162;0;0;0;907
2021;3202;6;COLEGIO SAN ALBERTO HURTADO;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;42;14;28;12;8;9;2;11;0;494;272;387;88;446;0;1687
2021;3203;4;COLEGIO SANTIAGO ONEDERRA;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;1;47;6;41;11;27;8;0;1;0;423;1082;352;0;44;0;1901
2021;3204;2;COLEGIO CONSTITUCION;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;4;3;0;1;25;2;23;1;15;7;0;2;0;45;635;315;0;60;0;1055
2021;3205;0;LICEO LUIS EDMUNDO CORREA ROJAS;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;0;1;25;11;14;5;13;7;0;0;0;143;560;308;0;0;0;1011
2021;3206;9;ESCUELA FRAY PEDRO ARMENGOL VALENZUELA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;6;3;3;2;2;2;0;0;0;24;88;88;0;0;0;200
2021;3207;7;ESCUELA PEDRO ANTONIO GONZALEZ;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;0;1;41;14;27;10;25;6;0;0;0;376;1046;264;0;0;0;1686
2021;3208;5;ESCUELA LAS MERCEDES;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3209;3;ESCUELA ELENA ARMIJO MORALES;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;14;3;11;3;9;2;0;0;0;114;332;88;0;0;0;534
2021;3210;7;ESCUELA HUALMAPU;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3211;5;ESCUELA JULIO CESAR CONCHA MINO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3212;3;ESCUELA ANA LUISA ESPINA RIVERO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;4;0;4;1;1;2;0;0;0;5;20;72;0;0;0;97
2021;3213;1;ESCUELA LA TRICHERA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;2;0;2;2;0;0;0;0;0;9;0;0;0;0;0;9
2021;3215;8;ESCUELA EL SANTO DE TABUNCO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;1;0;1;0;1;0;0;0;0;0;20;0;0;0;0;20
2021;3216;6;ESCUELA CAPILLA DE RAPILERMO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3217;4;ESCUELA JUAN JESUS GONZALEZ AVENDAÑO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;5;0;5;2;2;1;0;0;0;20;76;35;0;0;0;131
2021;3218;2;ESCUELA SANTA MARIA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3219;0;ESCUELA LA ORILLA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3220;4;ESCUELA SAN BENITO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3221;2;ESCUELA DOCAMAVIDA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3222;0;ESCUELA CARMEN ROSA MARTINEZ BAEZA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;2;0;2;2;0;0;0;0;0;8;0;0;0;0;0;8
2021;3223;9;ESCUELA DOMULGO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3224;7;ESCUELA EL RODEO;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3225;5;ESCUELA HORNILLOS;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3226;3;ESCUELA LLONGOCURA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3229;8;ESCUELA MANANTIALES;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3230;1;ESCUELA JOSE LUIS RICHARDS GONZALEZ;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;1;0;1;1;0;0;0;0;0;4;0;0;0;0;0;4
2021;3232;8;ESCUELA PUPILLA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3233;6;ESCUELA JOSE MIGUEL CARRERA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;1;0;1;0;1;0;0;0;0;0;22;0;0;0;0;22
2021;3234;4;ESCUELA RICARDO GONZALEZ;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3235;2;ESCUELA MAURICIO LETELIER LETELIER;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3236;0;ESCUELA QUEBRADA DE LOS GUINDOS;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3238;7;ESCUELA MARINA ROJAS SANDOVAL;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;6;0;6;2;2;0;0;2;0;29;78;0;0;59;0;166
2021;3239;5;ESCUELA MARIA PETRONILA CASTRO G.;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3240;9;ESCUELA GASPAR HERRERA HERRERA;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;1;1;0;0;0;1;0;0;0;0;0;44;0;0;0;44
2021;3241;7;ESCUELA COIPUE;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3242;5;ESCUELA SAN FRANCISCO DE ASIS;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3243;3;ESCUELA ALAMEDA LINARES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3244;1;ESCUELA ESPECIAL LAS VIOLETAS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;29;5;24;6;2;3;5;13;0;246;76;132;214;486;0;1154
2021;3247;6;LICEO VALENTIN LETELIER;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;62;26;36;7;18;18;19;0;0;308;792;792;836;0;0;2728
2021;3248;4;INSTITUTO COMERCIAL;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;67;27;40;9;0;16;11;31;0;322;0;690;484;1269;0;2765
2021;3249;2;ESCUELA UNO ISABEL RIQUELME;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;67;20;47;13;43;8;2;1;0;474;1808;352;88;38;0;2760
2021;3250;6;ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;37;7;30;5;21;9;0;2;0;214;828;396;0;82;0;1520
2021;3251;4;COLEGIO MARGOT LOYOLA PALACIOS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;56;8;48;8;41;7;0;0;0;316;1758;308;0;0;0;2382
2021;3252;2;LICEO TECNICO PROFESIONAL DIEGO PORTALES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;52;22;30;10;0;8;14;20;0;396;0;352;578;831;0;2157
2021;3253;0;JUAN MARTINEZ DE ROZAS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;22;4;18;7;10;4;1;0;0;243;406;176;44;0;0;869
2021;3254;9;ESCUELA ISABEL RIQUELME;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3255;7;ESCUELA SANTA BARBARA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;35;11;24;5;19;3;3;5;0;180;784;132;132;203;0;1431
2021;3256;5;ESCUELA RAMON BELMAR SALDIAS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;33;7;26;6;13;7;0;7;0;195;500;308;0;268;0;1271
2021;3257;3;ESCUELA ALEJANDRO GIDI;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;30;9;21;6;18;5;1;0;0;260;752;198;44;0;0;1254
2021;3258;1;ESCUELA BASICA ESPANA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;33;8;25;7;1;3;7;15;0;169;44;132;274;582;0;1201
2021;3260;3;ESCUELA LOS LEONES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;26;7;19;6;18;2;0;0;0;218;764;88;0;0;0;1070
2021;3261;1;PEDRO AGUIRRE CERDA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;33;11;22;9;18;5;0;1;0;343;758;220;0;44;0;1365
2021;3263;8;ESCUELA MAITENES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;13;4;9;3;0;3;5;2;0;80;0;132;211;82;0;505
2021;3264;6;ESCUELA SAN VICTOR ALAMOS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;16;4;12;4;9;2;0;1;0;164;396;88;0;44;0;692
2021;3265;4;ESCUELA LAS TOSCAS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;5;2;3;3;0;1;0;1;0;13;0;44;0;44;0;101
2021;3266;2;ESCUELA SAN ANTONIO;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;18;3;15;3;0;3;2;10;0;118;0;132;88;440;0;778
2021;3267;0;ESCUELA GRACIELA LETELIER;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;40;16;24;8;26;6;0;0;0;310;1063;264;0;0;0;1637
2021;3268;9;ESCUELA SALOMON SALMAN DABUD;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;29;11;18;6;1;6;12;4;0;223;38;264;507;170;0;1202
2021;3269;7;ESCUELA LAS HORNILLAS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;24;6;18;8;10;4;1;1;0;289;421;176;44;44;0;974
2021;3270;0;JANUARIO ESPINOSA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;15;4;11;4;1;3;4;2;1;76;44;132;176;82;0;510
2021;3271;9;ESCUELA LOS HUALLES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;1;0;1;0;1;0;0;0;0;0;35;0;0;0;0;35
2021;3272;7;ESCUELA CHUPALLAR;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3273;5;ESCUELA MATIAS COUSINO;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;11;2;9;4;5;2;0;0;0;118;206;54;0;0;0;378
2021;3274;3;ESCUELA CAJON DE PEJERREY;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3275;1;ESCUELA HUAPI BAJO;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3277;8;ESCUELA JORGE HERRERA GUZMAN;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3278;6;ESCUELA EL EMBOQUE;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3279;4;ESCUELA LOS MONTECILLOS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3280;8;ESCUELA EMBALSE ANCOA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3281;6;ESCUELA LOS BATROS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3282;4;ESCUELA EL CULMEN;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3283;2;ESCUELA PAUL HARRIS;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3284;0;ESCUELA VIOLETA PARRA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3285;9;ESCUELA LLANKANAO MANUEL FRANCISCO MEZA SECO;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;21;6;15;6;11;4;0;0;0;186;430;176;0;0;0;792
2021;3286;7;ESCUELA BELLAVISTA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3287;5;ESCUELA LOS MOGOTES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3288;3;ESCUELA CAMILO HENRIQUEZ;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3289;1;ESCUELA DE ROBLERIA;7;MAULE;74;7401;LINARES;73;LINARES;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3290;5;LICEO MARIA AUXILIADORA;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;39;8;31;17;0;15;6;1;0;630;0;596;264;44;0;1534
2021;3291;3;ESCUELA BASICA ALCALDE HECTOR PINOCHET C;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;13;2;11;3;7;2;1;0;0;126;272;88;44;0;0;530
2021;3292;1;ESCUELA PARTICULAR GABRIELA MISTRAL;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;23;7;16;5;14;3;0;1;0;188;503;132;0;44;0;867
2021;3294;8;COLEGIO PARTICULAR MANUEL BULNES;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;16;3;13;4;1;3;0;8;0;176;44;132;0;352;0;704
2021;3295;6;ESCUELA PARTICULAR CHILE;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3296;4;ESC.AGRIC.PART.SALESIANA DON BOSCO;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;84;35;49;8;55;16;5;0;0;350;1991;704;211;0;0;3256
2021;3297;2;ESCUELA PARTICULAR PROSPERO VILLAR BRAVO;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;11;3;8;2;7;2;0;0;0;50;278;88;0;0;0;416
2021;3298;0;LICEO NUESTRA SEÑORA DEL ROSARIO;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;42;10;32;5;29;7;0;1;0;169;1058;308;0;9;0;1544
2021;3299;9;ESCUELA MARCELA PAZ;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;9;4;5;3;6;0;0;0;0;64;264;0;0;0;0;328
2021;3300;6;INSTITUTO LINARES;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;34;13;21;6;15;12;0;1;0;251;489;516;0;32;0;1288
2021;3301;4;ESCUELA PARTICULAR MANUEL RODRIGUEZ;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3302;2;COLEGIO LA PROVIDENCIA;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;31;7;24;5;16;10;0;0;0;220;614;431;0;0;0;1265
2021;3303;0;COLEGIO AMELIA TRONCOSO;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;38;12;26;7;28;3;0;0;0;225;1164;133;0;0;0;1522
2021;3304;9;COLEGIO SAN MIGUEL ARCANGEL;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;49;10;39;12;2;7;15;13;0;494;73;260;633;532;0;1992
2021;3305;7;LICEO POLITECNICO DE LINARES;7;MAULE;74;7401;LINARES;73;LINARES;2;1;0;1;68;37;31;11;2;14;16;25;0;415;88;616;704;1070;0;2893
2021;3306;5;ESCUELA PARTICULAR SAN ANTONIO ENCINA;7;MAULE;74;7401;LINARES;73;LINARES;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;3308;1;COLEGIO CONCEPCION LINARES;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;48;11;37;12;28;6;1;0;1;474;1233;264;44;0;0;2015
2021;3310;3;COLEGIO EVANGELICO ADONAY;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;19;9;10;6;6;7;0;0;0;171;229;283;0;0;0;683
2021;3311;1;ESCUELA LUCILA GODOY;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;1;23;5;18;6;0;5;2;10;0;129;0;201;86;314;0;730
2021;3313;8;LICEO JUAN DE DIOS PUGA;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;0;1;40;21;19;6;26;7;0;1;0;237;1018;308;0;44;0;1607
2021;3314;6;ESCUELA MAITENCILLO;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;15;4;11;4;5;3;1;2;0;124;220;110;44;18;0;516
2021;3315;4;ESCUELA SILVANO FERNANDEZ;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;18;7;11;5;8;3;1;1;0;150;316;132;44;18;0;660
2021;3316;2;ESCUELA SANTA ANA DE QUERI;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;13;5;8;5;4;4;0;0;0;110;123;176;0;0;0;409
2021;3317;0;LICEO JUAN GOMEZ MILLAS;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;19;7;12;4;10;4;1;0;0;120;413;176;44;0;0;753
2021;3318;9;ESCUELA JORGE SALGADO PICA;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;12;4;8;7;1;2;1;1;0;115;44;88;44;44;0;335
2021;3319;7;ESCUELA ALFREDO NOGUERA PRIETO;7;MAULE;74;7407;VILLA ALEGRE;73;LINARES;2;1;1;1;18;4;14;3;11;3;0;0;1;64;362;132;0;0;0;558
2021;3320;0;ESCUELA BERNARDO OHIGGINS;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;10;3;7;5;3;2;0;0;0;70;96;88;0;0;0;254
2021;3321;9;ESCUELA SANTA ELENA;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;10;3;7;5;2;2;0;1;0;84;88;88;0;9;0;269
2021;3322;7;ESCUELA COIRONAL;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;3;1;2;2;0;1;0;0;0;16;0;44;0;0;0;60
2021;3323;5;ESCUELA LUIS AMBROSIO CONCHA;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;1;18;8;10;7;8;3;0;0;0;185;314;132;0;0;0;631
2021;3325;1;ESCUELA PARTICULAR ARTURO PRAT;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;3;2;1;1;7;3;4;2;2;3;0;0;0;60;88;109;0;0;0;257
2021;3327;8;ESCUELA AGRICOLA MARTA MARTINEZ CRUZ;7;MAULE;74;7408;YERBAS BUENAS;73;LINARES;5;4;0;1;30;16;14;3;16;11;0;0;0;128;696;484;0;0;0;1308
2021;3328;6;LICEO CAPITAN IGNACIO CARRERA PINTO;7;MAULE;74;7402;COLBÚN;73;LINARES;2;1;0;1;36;9;27;8;23;5;0;0;0;302;1012;220;0;0;0;1534
2021;3329;4;ESCUELA MAULE SUR;7;MAULE;74;7402;COLBÚN;73;LINARES;2;1;1;1;18;4;14;6;10;2;0;0;0;199;440;88;0;0;0;727
